# expected_volume_mL=112.37,sensor_cal_factor=0.00052587,source_duration_s=25.00
time_s,mass_g,filt_mass_g,filt_inflow_g_s,kz_flow_g_s,cum_volume_g,cum_volume_mL,zone,is_roi
21.674184799194336,81.59747747099999,82.40991168415582,2.427943336612383,3.0139395570330882,86.23797762987934,86.39348590450746,voiding,1
21.712239742279053,82.01028542099999,82.48136796147476,2.6763382174300316,2.994564104514183,86.24112449008625,86.39663843927696,voiding,1
21.713371753692627,84.438227211,82.5608180095704,2.8834294124265263,2.9753571967323835,86.34727308162977,86.50297844282686,voiding,1
21.749193906784058,84.12533456099999,82.6465297586896,3.0429922223977566,2.9563197250349753,86.46374842086547,86.61966381573379,voiding,1
21.786803007125854,79.086974091,82.7364758030347,3.151005409939311,2.9374526722774896,86.46678411372416,86.62270498269301,voiding,1
21.787758111953735,81.302464401,82.82844021578991,3.205768778755284,2.9187571273740978,86.58290014123423,86.73903039594694,voiding,1
21.82396697998047,85.41213845099999,82.92015778860382,3.207910181014733,2.90023430048765,86.70248183349142,86.85882772339353,voiding,1
21.861522912979126,85.727134581,83.00949245542505,3.1602816176797437,2.8818855375422507,86.82144363243614,86.97800403970761,voiding,1
21.89972496032715,82.584009591,83.09461449077368,3.0677510247059114,2.8637123323291336,86.82427466309018,86.98084017540592,voiding,1
21.900667905807495,79.793217501,83.1741174379373,2.93690293045173,2.845716334180721,86.92708665621163,87.08383756382652,voiding,1
21.936662912368774,83.24450231099999,83.24705981651904,2.775666836491777,2.827899349055589,87.02793575606569,87.18486851940061,voiding,1
21.974233150482178,84.686963721,83.31297108395675,2.5928964156043866,2.8102633319446655,87.03067967600205,87.1876173872992,voiding,1
21.975332736968994,84.46452071099999,83.37185857196124,2.397925078228822,2.7928103687965757,87.1140678131546,87.27115589376338,voiding,1
22.011603832244873,83.479566201,83.42420316166206,2.200123947768226,2.775542646667353,87.19378129127392,87.35101311488071,voiding,1
22.049484968185425,82.951066851,83.47090290455523,2.008486810072465,2.758462411504362,87.19553990487468,87.35277489969413,draining,1
22.050400972366333,83.130388521,83.51314684446893,1.831263351354405,2.741571913830747,87.32552903847036,87.48299843565455,draining,1
22.124533891677856,82.745977551,83.55224504519529,1.6756573204037242,2.7248733435392585,87.32757436017258,87.48504744557461,draining,1
22.125802993774414,84.552341001,83.58946253724896,1.5476006156667534,2.7083687559512155,87.38332635549013,87.54089997544592,draining,1
22.162980794906616,84.28256969099999,83.62589406469986,1.4516082465949212,2.6920599921576027,87.38499916473445,87.54257580117657,draining,1
22.16415786743164,82.618191141,83.66239345779316,1.390713205592091,2.6759485973457195,87.43471961626092,87.59238591090055,draining,1
22.200223922729492,81.252506751,83.69955982024256,1.3664750211689187,2.6600357412483295,87.48690244168799,87.64466283479061,draining,1
22.238236904144287,86.123640561,83.73778183919421,1.3790515586932348,2.644322144976766,87.4886792136461,87.64644281070537,draining,1
22.239503145217896,86.17990865099999,83.77732894389636,1.4273207745653471,2.6288080182892704,87.54121479902892,87.69907313066412,draining,1
